INFO 2024-08-31 12:51:35,975 autoreload Watching for file changes with StatReloader
INFO 2024-08-31 21:19:17,556 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:19:17,562 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:19:17,567 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:19:17,572 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:19:17,577 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:19:17,581 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:19:17,587 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:19:17,587 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:19:17,592 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:19:17,601 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:19:17,660 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:19:17,716 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:19:17,727 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:19:20,168 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:21:53,658 basehttp "GET /website/showcase/ HTTP/1.1" 200 20240
INFO 2024-08-31 21:21:53,679 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:21:53,680 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:21:53,687 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:21:53,688 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:21:53,688 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 200 13550
INFO 2024-08-31 21:21:53,688 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:21:53,689 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 200 100479
INFO 2024-08-31 21:21:53,692 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 200 316951
INFO 2024-08-31 21:21:53,727 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 200 89839
INFO 2024-08-31 21:21:53,727 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 200 95182
INFO 2024-08-31 21:21:53,727 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 102531
INFO 2024-08-31 21:21:53,728 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 200 129077
INFO 2024-08-31 21:21:53,728 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:21:53,729 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-08-31 21:21:53,747 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:21:53,747 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:21:53,749 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:21:53,750 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:21:53,750 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:21:53,750 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:21:53,755 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:21:54,585 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:23:11,540 basehttp "GET /website/showcase/ HTTP/1.1" 200 20640
INFO 2024-08-31 21:23:11,563 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:23:11,571 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:23:11,574 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:23:11,574 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:23:11,574 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:23:11,575 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 200 100479
INFO 2024-08-31 21:23:11,577 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 200 316951
INFO 2024-08-31 21:23:11,585 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 200 13550
INFO 2024-08-31 21:23:11,611 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 102531
INFO 2024-08-31 21:23:11,611 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 200 89839
INFO 2024-08-31 21:23:11,611 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 200 95182
INFO 2024-08-31 21:23:11,612 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:23:11,612 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-08-31 21:23:11,613 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 200 129077
INFO 2024-08-31 21:23:11,633 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:23:11,634 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:23:11,634 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:23:11,635 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:23:11,635 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:23:11,635 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:23:11,643 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:23:13,557 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:24:40,829 basehttp "GET /website/showcase/ HTTP/1.1" 200 21080
INFO 2024-08-31 21:24:40,859 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:24:40,861 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:24:40,861 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:24:40,862 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:24:40,862 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:24:40,864 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 200 316951
INFO 2024-08-31 21:24:40,877 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 200 100479
INFO 2024-08-31 21:24:40,896 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 200 13550
INFO 2024-08-31 21:24:40,900 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 200 95182
INFO 2024-08-31 21:24:40,901 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-08-31 21:24:40,901 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 200 89839
INFO 2024-08-31 21:24:40,903 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 200 129077
INFO 2024-08-31 21:24:40,904 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 102531
INFO 2024-08-31 21:24:40,906 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:24:40,912 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:24:40,913 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:24:40,922 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:24:40,923 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:24:40,923 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:24:40,925 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:24:40,927 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:24:42,600 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:25:43,632 basehttp "GET /website/showcase/ HTTP/1.1" 200 21500
INFO 2024-08-31 21:25:43,655 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:25:43,656 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:25:43,659 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 200 316951
INFO 2024-08-31 21:25:43,687 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:25:43,688 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:25:43,690 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:25:43,696 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 200 13550
INFO 2024-08-31 21:25:43,698 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 200 89839
INFO 2024-08-31 21:25:43,699 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 102531
INFO 2024-08-31 21:25:43,701 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 200 95182
INFO 2024-08-31 21:25:43,702 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-08-31 21:25:43,702 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 200 100479
INFO 2024-08-31 21:25:43,704 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 200 129077
INFO 2024-08-31 21:25:43,709 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:25:43,714 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:25:43,718 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:25:43,718 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:25:43,719 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:25:43,725 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:25:43,729 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:25:43,729 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:25:45,222 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:26:52,333 basehttp "GET /website/showcase/ HTTP/1.1" 200 22340
INFO 2024-08-31 21:26:52,357 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:26:52,358 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:26:52,361 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 200 316951
INFO 2024-08-31 21:26:52,386 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:26:52,392 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:26:52,392 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:26:52,397 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 200 13550
INFO 2024-08-31 21:26:52,398 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 200 100479
INFO 2024-08-31 21:26:52,400 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 200 89839
INFO 2024-08-31 21:26:52,400 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 102531
INFO 2024-08-31 21:26:52,401 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-08-31 21:26:52,401 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 200 95182
INFO 2024-08-31 21:26:52,406 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 200 129077
INFO 2024-08-31 21:26:52,406 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:26:52,417 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:26:52,417 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:26:52,418 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:26:52,418 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:26:52,424 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:26:52,425 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:26:52,432 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:26:55,729 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:29:04,619 basehttp "GET /website/showcase/ HTTP/1.1" 200 21960
INFO 2024-08-31 21:29:04,639 basehttp "GET /static/website/css/styles.css HTTP/1.1" 304 0
INFO 2024-08-31 21:29:19,092 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 21:29:41,636 basehttp "GET /website/logout/ HTTP/1.1" 302 0
INFO 2024-08-31 21:29:41,641 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 21:29:45,579 basehttp "GET /website/showcase/ HTTP/1.1" 200 13009
INFO 2024-08-31 21:29:49,501 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 21:29:51,369 basehttp "GET /website/login/ HTTP/1.1" 200 4933
INFO 2024-08-31 21:29:54,713 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 21:29:56,682 basehttp "GET /website/showcase/ HTTP/1.1" 200 13009
INFO 2024-08-31 21:30:05,887 basehttp "GET /website/ HTTP/1.1" 200 3882
INFO 2024-08-31 21:30:25,318 basehttp "GET /website/login/ HTTP/1.1" 200 4933
INFO 2024-08-31 21:30:29,126 basehttp "POST /website/login/ HTTP/1.1" 302 0
INFO 2024-08-31 21:30:29,145 basehttp "GET /website/showcase/ HTTP/1.1" 200 21972
INFO 2024-08-31 21:33:06,732 basehttp "GET /website/showcase/ HTTP/1.1" 200 21562
INFO 2024-08-31 21:33:06,754 basehttp "GET /static/website/css/styles.css HTTP/1.1" 200 10112
INFO 2024-08-31 21:33:06,755 basehttp "GET /static/website/img/%D0%9D%D0%B0%D1%80%D1%86%D0%B8%D1%81%D1%81.jpg HTTP/1.1" 200 97406
INFO 2024-08-31 21:33:06,757 basehttp "GET /static/website/img/%D0%9F%D0%B8%D0%BE%D0%BD.jpg HTTP/1.1" 200 316951
INFO 2024-08-31 21:33:06,800 basehttp "GET /static/website/img/%D0%A2%D1%8E%D0%BB%D1%8C%D0%BF%D0%B0%D0%BD.jpg HTTP/1.1" 200 7209
INFO 2024-08-31 21:33:06,800 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%BC%D0%B0%D1%88%D0%BA%D0%B0.jpg HTTP/1.1" 200 11278
INFO 2024-08-31 21:33:06,801 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 8377
INFO 2024-08-31 21:33:06,801 basehttp "GET /static/website/img/image0.jpg HTTP/1.1" 200 13550
INFO 2024-08-31 21:33:06,802 basehttp "GET /static/website/img/%D0%A4%D0%B8%D0%B0%D0%BB%D0%BA%D0%B0.jpg HTTP/1.1" 200 100479
INFO 2024-08-31 21:33:06,805 basehttp "GET /static/website/img/%D0%90%D1%81%D1%82%D1%80%D1%8B.jpg HTTP/1.1" 200 129726
INFO 2024-08-31 21:33:06,810 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%9B%D0%B8%D0%BB%D0%B8%D1%8F.jpg HTTP/1.1" 200 89839
INFO 2024-08-31 21:33:06,811 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BE%D1%87%D0%BA%D0%B0.jpg HTTP/1.1" 200 129077
INFO 2024-08-31 21:33:06,811 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9A%D0%BE%D1%80%D0%B7%D0%B8%D0%BD%D0%BA%D0%B01000.jpg HTTP/1.1" 200 95182
INFO 2024-08-31 21:33:06,811 basehttp "GET /static/website/img/%D0%91%D0%B5%D0%BB%D0%B0%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 102531
INFO 2024-08-31 21:33:06,814 basehttp "GET /static/website/img/%D0%93%D0%B2%D0%BE%D0%B7%D0%B4%D0%B8%D0%BA%D0%B0.jpg HTTP/1.1" 200 94032
INFO 2024-08-31 21:33:06,815 basehttp "GET /static/website/img/%D0%91%D1%83%D0%BA%D0%B5%D1%82%D0%9F%D0%BE%D0%B4%D1%81%D0%BE%D0%BB%D0%BD%D1%83%D1%85.jpg HTTP/1.1" 200 106742
INFO 2024-08-31 21:33:06,823 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0170.jpg HTTP/1.1" 200 102090
INFO 2024-08-31 21:33:06,825 basehttp "GET /static/website/img/%D1%80%D0%BE%D0%B7%D0%B0180.jpg HTTP/1.1" 200 121797
INFO 2024-08-31 21:33:06,827 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0200.jpg HTTP/1.1" 200 101628
INFO 2024-08-31 21:33:06,827 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0300.jpg HTTP/1.1" 200 155489
INFO 2024-08-31 21:33:06,834 basehttp "GET /static/website/img/%D0%A0%D0%BE%D0%B7%D0%B0400.jpg HTTP/1.1" 200 148253
INFO 2024-08-31 21:33:06,834 basehttp "GET /static/website/img/%D0%A1%D0%B8%D0%BD%D1%8F%D1%8F%D0%A0%D0%BE%D0%B7%D0%B0.jpg HTTP/1.1" 200 106338
INFO 2024-08-31 21:33:08,382 basehttp "GET /static/website/favicon.ico HTTP/1.1" 200 41662
INFO 2024-08-31 21:33:10,944 basehttp "POST /website/showcase/ HTTP/1.1" 302 0
INFO 2024-08-31 21:33:10,952 basehttp "GET /website/ HTTP/1.1" 200 3882
